customerID,Churn_Probability,Churn_Risk_Segment,Actual_Churn,tenure,MonthlyCharges,service_count,Contract,PaymentMethod
CUST00107,0.2782634987194573,Low Risk,0,49,94.24,1,One year,Electronic check
CUST06509,0.2782330520936617,Low Risk,1,12,94.24,2,Two year,Mailed check
CUST00830,0.2782034887889808,Low Risk,0,21,94.24,5,Two year,Mailed check
CUST02724,0.27818858671995506,Low Risk,1,20,94.24,2,One year,Mailed check
CUST04437,0.27818858671995506,Low Risk,1,20,94.24,2,One year,Mailed check
CUST03713,0.2781772949726782,Low Risk,0,72,94.24,1,One year,Electronic check
CUST06075,0.27813468320860085,Low Risk,1,20,94.24,3,Two year,Electronic check
CUST03348,0.27813468320860085,Low Risk,0,20,94.24,3,One year,Electronic check
CUST00581,0.27803354603535024,Low Risk,1,71,94.24,1,One year,Mailed check
CUST02072,0.27794596655827924,Low Risk,0,46,94.24,0,Month-to-month,Bank transfer (automatic)
CUST06400,0.27793010624014275,Low Risk,0,41,94.24,6,One year,Electronic check
CUST04292,0.2779042406774652,Low Risk,0,19,94.24,4,Two year,Mailed check
CUST07033,0.27789094881126886,Low Risk,0,2,94.24,3,Month-to-month,Mailed check
CUST05986,0.2778719101879188,Low Risk,0,71,94.24,4,Two year,Electronic check
CUST04265,0.27775179304495967,Low Risk,0,72,94.24,3,Month-to-month,Credit card (automatic)
CUST00186,0.2777486060706203,Low Risk,0,8,94.24,2,Month-to-month,Credit card (automatic)
CUST03729,0.2777291826568143,Low Risk,1,70,94.24,4,Two year,Electronic check
CUST03538,0.2777291826568143,Low Risk,0,70,94.24,4,Two year,Mailed check
CUST03866,0.2777291826568143,Low Risk,0,70,94.24,4,One year,Mailed check
CUST02685,0.27770907964615515,Low Risk,0,12,94.24,4,Two year,Mailed check
CUST01748,0.27767391563178273,Low Risk,0,18,94.24,5,One year,Electronic check
CUST04979,0.2776502933812841,Low Risk,1,61,94.24,3,Two year,Mailed check
CUST06962,0.2776339100548022,Low Risk,0,13,94.24,1,One year,Electronic check
CUST00051,0.2776157521570581,Low Risk,0,13,94.24,3,One year,Electronic check
CUST03497,0.277607932418726,Low Risk,0,45,94.24,3,Month-to-month,Bank transfer (automatic)
CUST02602,0.2776013933956704,Low Risk,1,12,94.24,6,One year,Electronic check
CUST00686,0.27754075171158804,Low Risk,0,36,94.24,2,Two year,Electronic check
CUST00532,0.27754075171158804,Low Risk,1,36,94.24,2,Two year,Mailed check
CUST01289,0.2775364761478033,Low Risk,0,16,94.24,1,Two year,Mailed check
CUST06596,0.27753324041101274,Low Risk,0,8,94.24,6,Month-to-month,Bank transfer (automatic)
CUST06379,0.2775080881917263,Low Risk,0,13,94.24,5,Two year,Mailed check
CUST01604,0.27748692547161335,Low Risk,0,36,94.24,3,One year,Mailed check
CUST00595,0.27748539143913736,Low Risk,1,44,94.24,2,Month-to-month,Bank transfer (automatic)
CUST01503,0.2774291093336966,Low Risk,0,35,94.24,2,Two year,Electronic check
CUST02670,0.27741483493926866,Low Risk,0,67,94.24,2,One year,Mailed check
CUST03687,0.27737501825201977,Low Risk,0,16,94.24,4,One year,Electronic check
CUST04610,0.27736102374433486,Low Risk,0,67,94.24,3,Two year,Electronic check
CUST03685,0.27736102374433486,Low Risk,1,67,94.24,3,Two year,Mailed check
CUST02269,0.27732148996381456,Low Risk,1,35,94.24,4,Two year,Electronic check
CUST05777,0.27732148996381456,Low Risk,0,35,94.24,4,Two year,Mailed check
CUST01524,0.277217768693691,Low Risk,0,42,94.24,4,One year,Electronic check
CUST01677,0.2772173191236663,Low Risk,1,33,94.24,2,One year,Mailed check
CUST00004,0.2772135971052387,Low Risk,0,34,94.24,4,Two year,Mailed check
CUST05717,0.2772135971052387,Low Risk,0,34,94.24,4,One year,Electronic check
CUST04824,0.27716878226430086,Low Risk,0,66,94.24,4,One year,Mailed check
CUST00957,0.2771665818291919,Low Risk,1,57,94.24,2,One year,Mailed check
CUST03595,0.2771314792354049,Low Risk,0,14,94.24,1,Two year,Electronic check
CUST01993,0.27709502567531635,Low Risk,0,40,94.24,2,Two year,Mailed check
CUST05104,0.2770559756961933,Low Risk,1,33,94.24,5,Two year,Electronic check
CUST04905,0.27703841012845615,Low Risk,0,14,94.24,2,Two year,Mailed check
CUST00973,0.2770253136256639,Low Risk,0,14,94.24,2,Two year,Mailed check
CUST05192,0.27702321366573224,Low Risk,0,31,94.24,2,One year,Electronic check
CUST03676,0.276982202427399,Low Risk,0,56,94.24,3,Two year,Electronic check
CUST02142,0.27697776815830094,Low Risk,1,65,94.24,5,One year,Electronic check
CUST05182,0.27697154902618887,Low Risk,0,14,94.24,3,Two year,Mailed check
CUST01777,0.27695392291566573,Low Risk,0,13,94.24,2,One year,Electronic check
CUST00059,0.2769492799997911,Low Risk,0,64,94.24,3,One year,Electronic check
CUST02552,0.27689514084017675,Low Risk,0,15,94.24,2,One year,Mailed check
CUST01286,0.2768682954749071,Low Risk,0,63,94.24,2,Two year,Mailed check
CUST04353,0.27685362685717674,Low Risk,0,66,94.24,2,Month-to-month,Credit card (automatic)
CUST04715,0.2768469451744301,Low Risk,0,9,94.24,4,Month-to-month,Credit card (automatic)
CUST04508,0.27684139183043566,Low Risk,0,15,94.24,3,Two year,Electronic check
CUST03618,0.27683155999644105,Low Risk,0,12,94.24,1,Two year,Mailed check
CUST01280,0.27682756425707356,Low Risk,0,37,94.24,1,One year,Electronic check
CUST03891,0.276799525583989,Low Risk,0,55,94.24,4,One year,Electronic check
CUST02056,0.2767886389509624,Low Risk,0,62,94.24,1,One year,Mailed check
CUST06838,0.2767778186045661,Low Risk,0,12,94.24,2,Two year,Mailed check
CUST05770,0.27676081032791255,Low Risk,1,63,94.24,4,Two year,Mailed check
CUST02476,0.2767386634480839,Low Risk,0,15,94.24,3,One year,Electronic check
CUST03225,0.2767386634480839,Low Risk,0,15,94.24,3,Two year,Mailed check
CUST06901,0.2767161026465949,Low Risk,0,38,94.24,5,One year,Mailed check
CUST06424,0.2766849331904045,Low Risk,1,15,94.24,4,Two year,Electronic check
CUST03800,0.27668117289601596,Low Risk,1,62,94.24,3,One year,Mailed check
CUST01044,0.27667236035306725,Low Risk,0,54,94.24,4,Two year,Mailed check
CUST03304,0.2766703551435619,Low Risk,0,12,94.24,4,Two year,Electronic check
CUST07034,0.27665550372073305,Low Risk,0,11,94.24,1,Two year,Electronic check
CUST06970,0.2766205464148851,Low Risk,0,36,94.24,3,Two year,Mailed check
CUST00537,0.2766119357385509,Low Risk,0,28,94.24,5,Two year,Electronic check
CUST04163,0.2766017834341639,Low Risk,0,11,94.24,2,One year,Mailed check
CUST05913,0.27658698936992177,Low Risk,0,15,94.24,2,One year,Mailed check
CUST01111,0.27657984775428934,Low Risk,0,60,94.24,0,Two year,Electronic check
CUST04799,0.27657754945817165,Low Risk,0,19,94.24,1,One year,Mailed check
CUST04934,0.27656683032091406,Low Risk,1,36,94.24,4,Two year,Mailed check
CUST04912,0.2765492120005099,Low Risk,0,61,94.24,3,Two year,Mailed check
CUST02218,0.27653336870666567,Low Risk,1,26,94.24,4,One year,Mailed check
CUST05366,0.27651935091296376,Low Risk,0,16,94.24,3,One year,Mailed check
CUST00451,0.2764795166047313,Low Risk,0,10,94.24,1,One year,Mailed check
CUST03243,0.27647736766675696,Low Risk,0,52,94.24,3,One year,Mailed check
CUST05336,0.27647736766675696,Low Risk,0,52,94.24,3,Two year,Mailed check
CUST01160,0.2764724317746693,Low Risk,1,60,94.24,2,One year,Electronic check
CUST01725,0.27647156918580407,Low Risk,1,35,94.24,4,Two year,Mailed check
CUST00991,0.2764406612367803,Low Risk,0,11,94.24,5,Two year,Electronic check
CUST04684,0.27643061954757303,Low Risk,0,15,94.24,3,One year,Mailed check
CUST05150,0.27640363352075786,Low Risk,1,23,94.24,4,One year,Electronic check
CUST02648,0.2763721247046259,Low Risk,0,10,94.24,3,One year,Electronic check
CUST04181,0.2763721247046259,Low Risk,0,10,94.24,3,One year,Mailed check
CUST06610,0.2763225887639826,Low Risk,1,32,94.24,2,Two year,Mailed check
CUST00737,0.27625265412412825,Low Risk,0,37,94.24,2,Month-to-month,Credit card (automatic)
CUST00478,0.2762499206247669,Low Risk,0,9,94.24,2,Two year,Electronic check
CUST05765,0.27610885072110564,Low Risk,0,58,94.24,4,One year,Mailed check
CUST01364,0.2761024146880329,Low Risk,0,16,94.24,4,One year,Mailed check
CUST05823,0.2761024146880329,Low Risk,0,16,94.24,4,Two year,Electronic check
CUST06522,0.2760984255883067,Low Risk,0,18,94.24,5,One year,Mailed check
CUST01764,0.276090577870567,Low Risk,1,57,94.24,2,Two year,Electronic check
CUST05779,0.2760818441467718,Low Risk,0,16,94.24,1,One year,Mailed check
CUST02963,0.2760663636235318,Low Risk,0,49,94.24,4,One year,Mailed check
CUST05344,0.27603692541863745,Low Risk,1,57,94.24,3,Two year,Mailed check
CUST02192,0.27602180621029115,Low Risk,0,25,94.24,1,Two year,Mailed check
CUST02857,0.2760204171844284,Low Risk,0,56,94.24,1,Two year,Electronic check
CUST04147,0.2760204171844284,Low Risk,1,56,94.24,1,Two year,Mailed check
CUST00071,0.27601900232493454,Low Risk,0,20,94.24,3,Two year,Mailed check
CUST02500,0.27597454779450453,Low Risk,0,16,94.24,3,One year,Mailed check
CUST06922,0.2759259108965064,Low Risk,0,22,94.24,3,One year,Mailed check
CUST04878,0.2759209092963338,Low Risk,0,16,94.24,4,One year,Mailed check
CUST06547,0.2758707127855822,Low Risk,0,60,94.24,3,Month-to-month,Credit card (automatic)
CUST06490,0.275858090147434,Low Risk,1,20,94.24,6,One year,Mailed check
CUST05390,0.2758405732694364,Low Risk,1,17,94.24,3,One year,Electronic check
CUST05005,0.2758382938676597,Low Risk,0,46,94.24,2,One year,Mailed check
CUST07025,0.2757910825017178,Low Risk,0,7,94.24,4,One year,Electronic check
CUST06526,0.2757321130175565,Low Risk,0,45,94.24,2,Two year,Mailed check
CUST04807,0.27572537591677526,Low Risk,0,34,94.24,2,Month-to-month,Credit card (automatic)
CUST06916,0.27566903746757154,Low Risk,0,6,94.24,3,Two year,Mailed check
CUST00439,0.2756249008346708,Low Risk,1,45,94.24,4,Two year,Mailed check
CUST01905,0.2756154357445925,Low Risk,1,6,94.24,4,Two year,Electronic check
CUST05239,0.27558289009952885,Low Risk,0,43,94.24,1,Two year,Mailed check
CUST05103,0.27558289009952885,Low Risk,0,43,94.24,1,Two year,Electronic check
CUST04235,0.27556671909907543,Low Risk,0,6,94.24,3,Month-to-month,Electronic check
CUST06286,0.27555350891148117,Low Risk,0,53,94.24,3,One year,Mailed check
CUST00146,0.27554702589260743,Low Risk,0,5,94.24,2,Two year,Electronic check
CUST03048,0.2755354606066523,Low Risk,1,17,94.24,4,One year,Electronic check
CUST02700,0.2754757138699104,Low Risk,0,43,94.24,3,One year,Electronic check
CUST03157,0.2754757138699104,Low Risk,1,43,94.24,3,Two year,Electronic check
CUST05137,0.27540681183989224,Low Risk,0,10,94.24,5,Month-to-month,Bank transfer (automatic)
CUST00010,0.27534070294663215,Low Risk,1,41,94.24,2,Two year,Mailed check
CUST02578,0.27534070294663215,Low Risk,0,41,94.24,2,One year,Mailed check
CUST06011,0.27534070294663215,Low Risk,0,41,94.24,2,Two year,Electronic check
CUST05149,0.2753179096122341,Low Risk,0,4,94.24,3,One year,Mailed check
CUST04655,0.27530593513529555,Low Risk,1,40,94.24,1,Two year,Mailed check
CUST03796,0.2752871408021214,Low Risk,0,41,94.24,3,One year,Mailed check
CUST00206,0.27527240099642336,Low Risk,0,42,94.24,5,One year,Mailed check
CUST03195,0.2752628894008428,Low Risk,1,18,94.24,3,Two year,Mailed check
CUST04899,0.2752628894008428,Low Risk,1,18,94.24,3,One year,Mailed check
CUST05917,0.27525237718519385,Low Risk,1,40,94.24,2,Two year,Mailed check
CUST02276,0.27525205889336934,Low Risk,1,5,94.24,0,Month-to-month,Credit card (automatic)
CUST05703,0.2752335851196492,Low Risk,0,41,94.24,4,One year,Electronic check
CUST05720,0.2751987214381253,Low Risk,0,31,94.24,2,Month-to-month,Bank transfer (automatic)
CUST01636,0.2751959944020083,Low Risk,0,3,94.24,2,One year,Mailed check
CUST00180,0.2751959944020083,Low Risk,0,3,94.24,2,One year,Electronic check
CUST06551,0.27516842573789796,Low Risk,0,39,94.24,2,One year,Electronic check
CUST06718,0.2751056520314751,Low Risk,1,49,94.24,3,Two year,Electronic check
CUST05577,0.2751056520314751,Low Risk,1,49,94.24,3,One year,Mailed check
CUST03505,0.27508918120975817,Low Risk,0,38,94.24,2,One year,Electronic check
CUST02786,0.27506134949332106,Low Risk,0,39,94.24,4,Two year,Mailed check
CUST04723,0.27504060916046524,Low Risk,0,19,94.24,2,Two year,Electronic check
CUST06506,0.27503789187954875,Low Risk,0,5,94.24,4,Month-to-month,Bank transfer (automatic)
CUST02347,0.27501501137260326,Low Risk,1,37,94.24,2,Two year,Electronic check
CUST04761,0.27498436628812767,Low Risk,0,5,94.24,5,Month-to-month,Credit card (automatic)
CUST00129,0.2749614885451462,Low Risk,0,37,94.24,3,One year,Mailed check
CUST00915,0.2749542991097025,Low Risk,0,39,94.24,6,One year,Mailed check
CUST00936,0.2749512761580725,Low Risk,0,47,94.24,2,Two year,Electronic check
CUST01782,0.27494632393929513,Low Risk,0,36,94.24,2,Two year,Mailed check
CUST04552,0.27490797218434154,Low Risk,1,37,94.24,4,One year,Electronic check
CUST05177,0.27490516077022054,Low Risk,0,22,94.24,3,One year,Electronic check
CUST01554,0.27490516077022054,Low Risk,1,22,94.24,3,Two year,Electronic check
CUST04782,0.27489280941096467,Low Risk,1,36,94.24,3,Two year,Electronic check
CUST00524,0.27489280941096467,Low Risk,1,36,94.24,3,Two year,Mailed check
CUST04996,0.2748412614536535,Low Risk,0,24,94.24,1,One year,Electronic check
CUST03152,0.2747981481312317,Low Risk,1,22,94.24,5,Two year,Electronic check
CUST06285,0.27479173813748253,Low Risk,1,1,94.24,3,Two year,Electronic check
CUST06125,0.27479173813748253,Low Risk,0,1,94.24,3,Two year,Mailed check
CUST03921,0.27478590000817366,Low Risk,0,25,94.24,1,One year,Electronic check
CUST05646,0.2747553420874809,Low Risk,0,23,94.24,4,Two year,Electronic check
CUST03006,0.27474491233128534,Low Risk,1,46,94.24,4,Two year,Mailed check
CUST04735,0.27473629108396375,Low Risk,0,32,94.24,2,One year,Electronic check
CUST06042,0.2747018506477533,Low Risk,0,23,94.24,5,Two year,Electronic check
CUST03288,0.2746816144645778,Low Risk,0,43,94.24,0,One year,Mailed check
CUST04516,0.2746789162074202,Low Risk,0,25,94.24,3,One year,Electronic check
CUST02929,0.274678826654648,Low Risk,1,30,94.24,2,Two year,Electronic check
CUST05333,0.27462543401262557,Low Risk,1,25,94.24,4,Two year,Mailed check
CUST04343,0.2746083030682415,Low Risk,0,28,94.24,3,One year,Electronic check
CUST02933,0.27457186875812134,Low Risk,1,30,94.24,4,Two year,Mailed check
CUST02274,0.27450136224018895,Low Risk,0,28,94.24,5,One year,Mailed check
CUST00800,0.27446772321072854,Low Risk,0,43,94.24,4,Two year,Electronic check
CUST01335,0.274409624014605,Low Risk,0,41,94.24,2,One year,Electronic check
CUST04471,0.2743422178932123,Low Risk,1,22,94.24,4,Two year,Mailed check
CUST06617,0.2743339081150067,Low Risk,1,40,94.24,2,Two year,Mailed check
CUST04204,0.2742887764648013,Low Risk,0,22,94.24,5,One year,Electronic check
CUST00216,0.27420399867843204,Low Risk,1,24,94.24,2,Two year,Mailed check
CUST04545,0.27420399867843204,Low Risk,0,24,94.24,2,One year,Mailed check
CUST05594,0.27419780191684345,Low Risk,0,38,94.24,2,One year,Mailed check
CUST05972,0.2741916345409837,Low Risk,0,37,94.24,1,One year,Electronic check
CUST00948,0.27415631693378406,Low Risk,0,39,94.24,4,Two year,Mailed check
CUST03253,0.2741382848091742,Low Risk,0,36,94.24,1,One year,Mailed check
CUST03482,0.27404374408641535,Low Risk,0,24,94.24,5,One year,Mailed check
CUST05839,0.2740314578736741,Low Risk,1,36,94.24,3,Two year,Electronic check
CUST06845,0.274008995471013,Low Risk,1,25,94.24,4,Two year,Electronic check
CUST01172,0.2739958855833076,Low Risk,0,27,94.24,2,One year,Electronic check
CUST02626,0.27398488516964314,Low Risk,0,35,94.24,3,One year,Electronic check
CUST01149,0.27395559444805373,Low Risk,0,25,94.24,5,One year,Mailed check
CUST01788,0.27394565358670786,Low Risk,0,34,94.24,3,Two year,Electronic check
CUST05422,0.2739424861512288,Low Risk,0,27,94.24,3,One year,Mailed check
CUST00651,0.2739424861512288,Low Risk,0,27,94.24,3,Two year,Mailed check
CUST02403,0.2739322561258958,Low Risk,0,31,94.24,2,One year,Electronic check
CUST05082,0.2739161532859527,Low Risk,0,69,94.24,2,Month-to-month,Credit card (automatic)
CUST01211,0.2738918736966296,Low Risk,0,32,94.24,3,One year,Mailed check
CUST06738,0.273885229262744,Low Risk,0,29,94.24,3,One year,Mailed check
CUST06786,0.27382547918902805,Low Risk,0,31,94.24,4,One year,Mailed check
CUST03096,0.2738229165411385,Low Risk,1,30,94.24,4,One year,Electronic check
CUST06879,0.27344772047027466,Low Risk,1,21,94.24,2,Month-to-month,Bank transfer (automatic)
CUST06010,0.27342070247240186,Low Risk,0,3,94.24,2,Month-to-month,Bank transfer (automatic)
CUST02924,0.2734162912171599,Low Risk,1,12,94.24,4,Month-to-month,Bank transfer (automatic)
CUST00902,0.2733643707959015,Low Risk,1,67,94.24,2,Month-to-month,Electronic check
CUST06742,0.2733463107393918,Low Risk,0,65,94.24,2,Month-to-month,Credit card (automatic)
CUST01369,0.27327300300100826,Low Risk,0,20,94.24,2,Month-to-month,Bank transfer (automatic)
CUST03127,0.2731552213177881,Low Risk,1,72,94.24,3,Month-to-month,Bank transfer (automatic)
CUST01265,0.27304506490707187,Low Risk,0,19,94.24,3,Month-to-month,Credit card (automatic)
CUST00559,0.27301507200493624,Low Risk,0,65,94.24,2,Month-to-month,Mailed check
CUST00352,0.27293018533521285,Low Risk,0,62,94.24,2,Month-to-month,Bank transfer (automatic)
CUST03442,0.2726500446233336,Low Risk,1,38,94.24,6,Month-to-month,Bank transfer (automatic)
CUST05736,0.2725999877188835,Low Risk,0,13,94.24,5,Month-to-month,Credit card (automatic)
CUST05935,0.272486509563707,Low Risk,0,4,94.24,3,Month-to-month,Mailed check
CUST02680,0.27246838373198473,Low Risk,0,16,94.24,4,Month-to-month,Bank transfer (automatic)
CUST02593,0.2724004612659523,Low Risk,0,15,94.24,2,Month-to-month,Bank transfer (automatic)
CUST02453,0.2722882416635276,Low Risk,0,65,94.24,1,Month-to-month,Credit card (automatic)
CUST00298,0.27221092771575955,Low Risk,0,61,94.24,4,Month-to-month,Electronic check
CUST03380,0.27179472348479616,Low Risk,1,58,94.24,2,Month-to-month,Electronic check
CUST02572,0.271750679572119,Low Risk,0,27,94.24,3,Month-to-month,Bank transfer (automatic)
CUST02677,0.2717421782445897,Low Risk,0,15,94.24,1,Month-to-month,Bank transfer (automatic)
CUST04521,0.2716890536703753,Low Risk,0,15,94.24,2,Month-to-month,Credit card (automatic)
CUST06074,0.27152753966220394,Low Risk,1,52,94.24,4,Month-to-month,Credit card (automatic)
CUST02510,0.2715077261446334,Low Risk,0,23,94.24,4,Month-to-month,Bank transfer (automatic)
CUST03001,0.2714234740489213,Low Risk,0,10,94.24,4,Month-to-month,Credit card (automatic)
CUST00164,0.27130802949716365,Low Risk,0,6,94.24,1,Month-to-month,Bank transfer (automatic)
CUST05433,0.2713026377413368,Low Risk,0,9,94.24,3,Month-to-month,Credit card (automatic)
CUST05801,0.27119650295721986,Low Risk,1,9,94.24,5,Month-to-month,Bank transfer (automatic)
CUST02941,0.2711282786582827,Low Risk,0,30,94.24,5,Month-to-month,Bank transfer (automatic)
CUST06585,0.27109578335407325,Low Risk,1,6,94.24,5,Month-to-month,Bank transfer (automatic)
CUST06910,0.27101358627194594,Low Risk,0,24,94.24,3,Month-to-month,Credit card (automatic)
CUST00154,0.2708436480483496,Low Risk,0,45,94.24,2,Month-to-month,Bank transfer (automatic)
CUST02205,0.27076608895202225,Low Risk,0,53,94.24,5,Month-to-month,Mailed check
CUST02435,0.2703810823254258,Low Risk,0,4,94.24,4,Month-to-month,Credit card (automatic)
CUST05929,0.2702332793641783,Low Risk,1,39,94.24,3,Month-to-month,Credit card (automatic)
CUST06599,0.2702332793641783,Low Risk,0,39,94.24,3,Month-to-month,Bank transfer (automatic)
CUST05902,0.27017779849459533,Low Risk,1,49,94.24,3,Month-to-month,Mailed check
CUST05937,0.26992969611003537,Low Risk,0,20,94.24,2,Month-to-month,Credit card (automatic)
CUST05679,0.2698959552837647,Low Risk,0,34,94.24,3,Month-to-month,Bank transfer (automatic)
CUST06188,0.26988720777467645,Low Risk,0,72,94.24,2,Month-to-month,Credit card (automatic)
CUST02264,0.269876794560858,Low Risk,0,20,94.24,3,Month-to-month,Bank transfer (automatic)
CUST02637,0.26983431147482256,Low Risk,1,72,94.24,3,Month-to-month,Credit card (automatic)
CUST04071,0.269736340639121,Low Risk,0,21,94.24,2,Month-to-month,Bank transfer (automatic)
CUST04496,0.26972089149788553,Low Risk,0,4,94.24,2,Month-to-month,Mailed check
CUST05437,0.26971392074741496,Low Risk,1,71,94.24,2,Month-to-month,Credit card (automatic)
CUST02123,0.26968755603379824,Low Risk,0,0,94.24,4,Month-to-month,Bank transfer (automatic)
CUST01304,0.26966104586675943,Low Risk,0,71,94.24,3,Month-to-month,Credit card (automatic)
CUST02325,0.2696464304358351,Low Risk,0,70,94.24,0,Month-to-month,Credit card (automatic)
CUST01776,0.269627799441614,Low Risk,0,22,94.24,1,Month-to-month,Bank transfer (automatic)
CUST05550,0.2695993754786426,Low Risk,1,6,94.24,3,Month-to-month,Credit card (automatic)
CUST04080,0.2695935639017027,Low Risk,0,70,94.24,1,Month-to-month,Bank transfer (automatic)
CUST01106,0.26948785045325696,Low Risk,0,70,94.24,3,Month-to-month,Bank transfer (automatic)
CUST02970,0.26943500354032507,Low Risk,0,70,94.24,4,Month-to-month,Bank transfer (automatic)
CUST02788,0.26940816579708354,Low Risk,0,40,94.24,3,Month-to-month,Bank transfer (automatic)
CUST00916,0.2693886208233062,Low Risk,1,23,94.24,3,Month-to-month,Bank transfer (automatic)
CUST05052,0.2693147252586258,Low Risk,1,69,94.24,3,Month-to-month,Bank transfer (automatic)
CUST00074,0.2693147252586258,Low Risk,0,69,94.24,3,Month-to-month,Credit card (automatic)
CUST06306,0.2693147252586258,Low Risk,1,69,94.24,3,Month-to-month,Credit card (automatic)
CUST05419,0.2693121729099259,Low Risk,0,70,94.24,3,Month-to-month,Mailed check
CUST01620,0.26923888116116645,Low Risk,1,4,94.24,4,Month-to-month,Bank transfer (automatic)
CUST01119,0.2691680616800086,Low Risk,1,3,94.24,3,Month-to-month,Electronic check
CUST06228,0.26915613340492583,Low Risk,0,69,94.24,3,Month-to-month,Mailed check
CUST03960,0.2691416703071025,Low Risk,0,68,94.24,3,Month-to-month,Credit card (automatic)
CUST04183,0.26907427042949383,Low Risk,0,67,94.24,1,Month-to-month,Bank transfer (automatic)
CUST06666,0.2690214747525922,Low Risk,1,67,94.24,2,Month-to-month,Bank transfer (automatic)
CUST05695,0.26890131312654864,Low Risk,0,66,94.24,1,Month-to-month,Bank transfer (automatic)
CUST01805,0.26874734722916127,Low Risk,0,5,94.24,3,Month-to-month,Bank transfer (automatic)
CUST06261,0.26872842612432696,Low Risk,1,65,94.24,1,Month-to-month,Bank transfer (automatic)
CUST02052,0.2687251824974951,Low Risk,1,40,94.24,1,Month-to-month,Mailed check
CUST04586,0.26862292715243596,Low Risk,0,65,94.24,3,Month-to-month,Credit card (automatic)
CUST04931,0.2685028781535947,Low Risk,0,64,94.24,2,Month-to-month,Credit card (automatic)
CUST06677,0.2684033951902983,Low Risk,0,7,94.24,2,Month-to-month,Bank transfer (automatic)
CUST01401,0.2683974352294001,Low Risk,0,64,94.24,4,Month-to-month,Credit card (automatic)
CUST04270,0.2683269127170212,Low Risk,0,38,94.24,2,Month-to-month,Mailed check
CUST02741,0.2682452777460613,Low Risk,0,7,94.24,5,Month-to-month,Credit card (automatic)
CUST01804,0.26810481705115724,Low Risk,1,62,94.24,3,Month-to-month,Bank transfer (automatic)
CUST02346,0.26808701625724796,Low Risk,1,36,94.24,0,Month-to-month,Mailed check
CUST05793,0.2680521418340921,Low Risk,1,62,94.24,4,Month-to-month,Bank transfer (automatic)
CUST01258,0.26793225447380165,Low Risk,0,61,94.24,3,Month-to-month,Credit card (automatic)
CUST05807,0.2679290169359909,Low Risk,0,36,94.24,3,Month-to-month,Electronic check
CUST06335,0.2678124011145445,Low Risk,0,60,94.24,2,Month-to-month,Credit card (automatic)
CUST01454,0.2677597623307852,Low Risk,0,60,94.24,3,Month-to-month,Credit card (automatic)
CUST05963,0.2677597623307852,Low Risk,1,60,94.24,3,Month-to-month,Bank transfer (automatic)
CUST03106,0.26770713011038394,Low Risk,0,60,94.24,4,Month-to-month,Bank transfer (automatic)
CUST04245,0.26770713011038394,Low Risk,0,60,94.24,4,Month-to-month,Credit card (automatic)
CUST03764,0.2676367226254034,Low Risk,0,34,94.24,2,Month-to-month,Mailed check
CUST04119,0.2676313787086306,Low Risk,0,67,94.24,5,Month-to-month,Mailed check
CUST04453,0.2675873333156809,Low Risk,0,66,94.24,3,Month-to-month,Mailed check
CUST04006,0.2675773475820466,Low Risk,0,59,94.24,4,Month-to-month,Electronic check
CUST01953,0.26753472993439087,Low Risk,0,59,94.24,4,Month-to-month,Bank transfer (automatic)
CUST01518,0.2675201875345425,Low Risk,0,58,94.24,1,Month-to-month,Bank transfer (automatic)
CUST04275,0.2674913876152085,Low Risk,0,65,94.24,2,Month-to-month,Electronic check
CUST04513,0.2674813880121662,Low Risk,0,58,94.24,3,Month-to-month,Mailed check
CUST00255,0.26742922999177754,Low Risk,0,10,94.24,3,Month-to-month,Electronic check
CUST02132,0.26741498944198283,Low Risk,0,58,94.24,3,Month-to-month,Bank transfer (automatic)
CUST05399,0.2673972177157458,Low Risk,0,32,94.24,0,Month-to-month,Electronic check
CUST06389,0.26734786379539766,Low Risk,0,57,94.24,1,Month-to-month,Bank transfer (automatic)
CUST02793,0.2673098176203384,Low Risk,0,58,94.24,5,Month-to-month,Credit card (automatic)
CUST03486,0.26729528298463784,Low Risk,0,57,94.24,2,Month-to-month,Bank transfer (automatic)
CUST02660,0.267242708743119,Low Risk,1,57,94.24,3,Month-to-month,Bank transfer (automatic)
CUST03138,0.267242708743119,Low Risk,1,57,94.24,3,Month-to-month,Bank transfer (automatic)
CUST01140,0.2671343935271022,Low Risk,0,7,94.24,3,Month-to-month,Bank transfer (automatic)
CUST06483,0.2671198199579256,Low Risk,0,31,94.24,2,Month-to-month,Electronic check
CUST02698,0.2670292918362316,Low Risk,1,7,94.24,5,Month-to-month,Bank transfer (automatic)
CUST02518,0.26701451193732983,Low Risk,0,5,94.24,3,Month-to-month,Mailed check
CUST04484,0.2669508901309448,Low Risk,0,55,94.24,2,Month-to-month,Credit card (automatic)
CUST00265,0.2669508901309448,Low Risk,0,55,94.24,2,Month-to-month,Bank transfer (automatic)
CUST06346,0.2669508901309448,Low Risk,1,55,94.24,2,Month-to-month,Bank transfer (automatic)
CUST04399,0.2668983589532187,Low Risk,0,55,94.24,3,Month-to-month,Credit card (automatic)
CUST03392,0.26683131575480873,Low Risk,0,54,94.24,1,Month-to-month,Credit card (automatic)
CUST00482,0.26683131575480873,Low Risk,0,54,94.24,1,Month-to-month,Bank transfer (automatic)
CUST00179,0.2667583451409502,Low Risk,0,5,94.24,1,Month-to-month,Credit card (automatic)
CUST05939,0.2667262899086623,Low Risk,0,54,94.24,3,Month-to-month,Bank transfer (automatic)
